"postTitle","postDescription","text","likesCount","facebookUrl"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Rose Price  🐘🏀🤣🎍 Trust the timing in your life.  https://nichamonfartinez.vercel.app/","0","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Rose Price  🦏🏒😏🍂omg!wow  https://newprojeck-six.vercel.app/","0","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Re Dona Elin Morgan Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/","0","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Re Dona Elin Morgan 𝐈𝐧𝐯𝐞𝐬𝐭𝐢𝐧𝐠 𝐰𝐢𝐭𝐡 George Paltan , 𝐡𝐚𝐬 𝐛𝐫𝐨𝐮𝐠𝐡𝐭 𝐦𝐞 𝐚𝐧𝐝 𝐦𝐲 𝐟𝐚𝐦𝐢𝐥𝐲 𝐬𝐨 𝐦𝐮𝐜𝐡 𝐣𝐨𝐲, 𝐈'𝐯𝐞 𝐫𝐞𝐜𝐞𝐢𝐯𝐞𝐝 𝐦𝐮𝐜𝐡 𝐫𝐞𝐭𝐮𝐫𝐧𝐬 𝐟𝐫𝐨𝐦 𝐦𝐲 𝐥𝐢𝐭𝐭𝐥𝐞 𝐟𝐮𝐧𝐝𝐬 𝐢𝐧𝐯𝐞𝐬𝐭𝐞𝐝 𝐚𝐧𝐝 𝐈'𝐦 𝐭𝐡𝐚𝐧𝐤𝐟𝐮𝐥 𝐚𝐧𝐝 𝐈 𝐚𝐝𝐯𝐢𝐜𝐞 𝐞𝐯𝐞𝐫𝐲𝐨𝐧𝐞 𝐭𝐨 𝐢𝐧𝐯𝐞𝐬𝐭 𝐰𝐢𝐭𝐡 him He's's the best.
👇👇👇👇👇👇
https://www.facebook.com/george.paltan.5
https://www.facebook.com/george.paltan.5","0","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Brenda Will Please can you send me friend request I wanna be friends with you, but I couldn't add you! 😊😊","0","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Brenda Will Dear friend 👋 ,we have created a Golden Retriever 🥰 group to showcase your Heathy Golden Retriever For Adoption And More which is created for us 🐾 to make this breed known to the world, for adoption for all lovers who don't have one and also for the sharing of lovely 😍 Golden retriever pictures
👇👇👇⬇️⬇️⬇️
https://facebook.com/groups/721998266391863/","0","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Brenda Will 
Hello, Sorry for the way of contacting, I just saw your profile and thought you were the right person, my name is Sandra Jones, I'm from France.  I suffer from a serious illness that will be conscious of death, it is a throat and there is an amount of €900,000, which I would like to offer to a reliable and honest man to use it well.  I have an import of red oil in my company in France and I have been plundering my husband for 6 years, which is very affected and until now I have not been able to recover, but our children have not  summer.  I would like to offer this amount before my death as my days to count because I miss this disease for which I had no cure.  If you would like to benefit from the €900,000 so that I no longer lose this money 💰 contact me on WhatsApp through this link 👉🏻👉🏻https://wa.me/message/V6PJGZDDOJVBK1","0","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Brenda Will Apologies for dropping this here but it feels too great to visit your timeline,🌹🌹 I always enjoy what you share here on Facebook but we're not friends yet🌹🌹 I have tried several times to send the friend request but it's not going. Do you mind trying from your side? I will be happy to be friends with you. If you find this message embarrassing please pardon my manners Thank you🌹","0","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Bring back Spicy cashew chicken onto your menu","9","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Fact","1","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Bring back the Factory Burrito!","6","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Factory","1","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"The last time a friend and I were at the cheesecake factory, in July, we weren't impressed. The menu is way too big, always has been! (Robert Irvine would cut that down to 1 or 2 pages!) All of the things we really liked to order are not on the menu anymore. And the cheesecake slices were smaller than before. We decided we will eat somewhere else and just go there to get a piece of cheesecake to go.","4","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Need the macadamia nut cheesecake! Bring it back!","6","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Bring back the Samosas, pretzel crusted chicken, and the Flatbread with roasted pear, but with Feta cheese, not blue cheese.","8","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Bring back the chocolate raspberry cheesecake.  Not the one with white chocolate.","9","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Why make me so sad. You give me tiramisu cheesecake but no coffee flavor and it's dry... but why cheesecake factory?","0","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Bring back fry bread taco .","3","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"I used to love the cheesecake factory, but over the past several years,quality has dropped.  I no long visit. I miss it, but not worth my money.","1","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Fiction. It has NEVER been two pages.  No way.","2","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"wasnt born lol","1","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Too many choices now.","1","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"I'll admit to being overwhelmed the first time I looked at the menu. So many options made it hard to decide.","1","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Please more low sodium non mushroom vegetarian options! 
PPPLLLLEEEEEEAAAAAAAASSSSSSSSEEEEEEEEEE!!!","2","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"I still have a menu from 1987 somewhere ; I live in Australia, wrote asking for one, and they sent me one (lived in L.A. in 86/87) !","2","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"I think it was 3 pages","2","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Change back to a smaller menu, I beg of you","2","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Still reading your menu lol 😉","16","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"I think it's true","1","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"Went to Cheesecake Factory at Christiana Mall last Sunday - ordered the Cuban sandwich. Was very dissatisfied.  Not a lot of meat on the sandwich,  and whomever prepared the sandwich must have shifted it or dropped it onto the plate as they were going to cut it in half. When it was brought to my table,  cut in half,  all of the meat was on one half - the other half had nothing on it. I took half of the meat from the one side and put it on thy empty side... very messy and very small portions on the sandwich in a whole.  Really bad for the price I paid.","1","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
"FACTory or Fiction? Our original menu in 1977 was a whopping two pages long.",,"And that would be good enough!","3","https://www.facebook.com/thecheesecakefactory/posts/pfbid0piPz22d8ofdfSyK7bBsgQcp4m2C1r5LNftfjUnmTPVk7ELE7gHQj9x6a7ZZdNQAkl?__cft__[0]=AZUmRjBIDz0QZnFDPWQqMUi4ucPnvcrV9VhUK3HQl9QfzcprPx0i3c5ohPFsN6Y22MXqa2t398PpCN3RmGCYIAeUi17Str0uFeMoh1tZwEz1NeF_Za7jHf3K6V-OCS0jOc4UMlbcL0pHEhNP_Pp67XYdvtAMaDYMhyc54sP74bL9tCcKKJvAmvpg9NVKPDBAXASvr1jy2pz82YNxyFUrng_5&__tn__=%2CO%2CP-R"
