CommentID,UserID,Comment,Number_of_Likes,Number_of_Replies,Updated_At,TextBlob Polarity Score,TextBlob Subjectivity Score,Vader_Neg,Vader_Neu,Vader_Pos,Vader_Com,Flesch Reading Ease Score,Gunning_Fog Score,Sarcasm,Emotion
UgxI1CEmDQ7gBCwR1uF4AaABAg,@buggyyuji851,One my favorite grown up with it,0,0,2021-08-10T13:38:06Z,0.5,1.0,0.0,0.667,0.333,0.4588,106.67,2.8,0,sadness
Ugxz-puxDmtIYEhn4yF4AaABAg,@patience4894,"when the skyrim music started playing in the bg, shit hit harder",0,0,2021-08-09T20:31:17Z,-0.15,0.4,0.234,0.649,0.117,-0.4215,84.68,4.8,1,fear
UgyneOx_71hH_6dOfsN4AaABAg,@sunjoexys7251,"Yes I have an issue with &quot;anything goes&quot; rule established early on (as you said), and I don&#39;t think my criticism for the show is rendered any less fair. The show is with a message, and there&#39;s a conversation, an ebb and flow between the thesis (&quot;spiral power&quot;=&quot;absolute boldness/relentless will to power&quot;=&quot;truly divine, the real hope of humanity and universe&quot;) and the antithesis (&quot;there must be some type of control/relent/compromise/stabilizing, one cannot march on with absolute will to power&quot;). Yet with the &quot;anything goes&quot; rule, the show already presupposed the divinity of the spiral power/will to power, therefore rendering this dialectic weightless. Case in point, Simon will always win the case against Rossiu/the anti-spiral, not because he demonstrated true qualities superior to Rossiu or even the anti-spiral, but because the show gave him a plot armor the size of the universe.",0,1,2021-08-02T19:31:08Z,0.3383333333333332,0.6416666666666668,0.013,0.877,0.11,0.8898,35.65,18.66,1,guilt
UgyYIve5WgdbOtpCfW14AaABAg,@SonoKurisu,Here in 2021 and I’m only commenting to ask why did you put Skyrim music in the back lmao I don’t mind just curious as to why you chose that,0,1,2021-07-16T12:29:34Z,0.125,0.75,0.0,0.819,0.181,0.7351,74.87,14.67,1,guilt
UgxMX_n_a4EiCwXamQZ4AaABAg,@Aaronsmith1984,"I watched Gurren Lagann around the time that my Grandpa died back in 2014. The themes that you touched on in your review as well as the mature arc that Shimon takes really resonated with me in the context of my own life. Glad I found this review, maybe soon I&#39;ll have to rewatch it with my Girlfriend.",0,0,2021-07-10T03:19:16Z,0.2799999999999999,0.4599999999999999,0.055,0.824,0.121,0.5106,85.73,8.41,1,sadness
Ugyy-AljkxJo0Ce_fgB4AaABAg,@Clinn-uv9qz,when i heard the persona 4 ost i got goosebumps been so long since i heard it,0,0,2021-06-18T17:52:37Z,-0.05,0.4,0.0,1.0,0.0,0.0,96.52,6.8,1,joy
Ugw_Qk9OL-k2ckMRxK54AaABAg,@xdevantx5870,"Man, Gurren Lagann was a complete deconstruction of the Mecha Genre.  If you missed that you haven&#39;t seen enough mecha.  It was basically reverse Evangelion.",0,5,2021-06-17T14:07:52Z,0.05,0.45,0.084,0.916,0.0,-0.296,71.51,8.12,0,disgust
UgwnH0YHQVRzFG3TUgB4AaABAg,@CircusFoxxo,&quot;lah-gohnn&quot; alright bye I&#39;m not sitting through 20 minutes of this shit if you fail to correctly pronounce anything.,0,2,2021-06-17T03:25:34Z,-0.35,0.55,0.301,0.621,0.078,-0.775,60.65,9.71,1,guilt
Ugw375pdgbG_QU6nbXZ4AaABAg,@liamhepworth3880,Is that skyrim ambience music at ~7 minutes?,1,1,2021-06-04T14:39:05Z,0.0,0.0,0.0,1.0,0.0,0.0,71.82,8.2,0,sadness
Ugz7Te0oh2LuCi3Wmed4AaABAg,@wasimkazi9677,It&#39;s the best anime.......you can&#39;t understand it,1,0,2021-06-01T18:11:19Z,1.0,0.3,0.0,0.588,0.412,0.6369,67.92,1.4,0,sadness
UgwhpTxkOX5NRa_3yP14AaABAg,@dc1397,He forgot to mention the fantastic artwork throughout the series!,0,0,2021-05-27T18:17:14Z,0.5,0.9,0.0,0.698,0.302,0.5983,52.87,8.0,0,guilt
Ugyu0muX_pc7rKWKTGh4AaABAg,@jdberne4005,People who don&#39;t like Gurren Lagann should be lined up and shot. Come at me.,0,0,2021-05-25T15:22:05Z,0.0,0.0,0.0,0.848,0.152,0.3612,97.7,3.0,0,disgust
UgxAfDV6VMDUR7SzS_d4AaABAg,@skullsquad900,Not to mention; The Anti Spiral were technically the good good guys making sure the Spiral Races wouldn&#39;t overpopulate and destroy all life in the universe. So the ending of watching them rocket off to colonise another planet is actually the Anti Spiral prophecy coming true.,1,0,2021-05-09T01:31:41Z,0.2928571428571428,0.4198412698412698,0.14,0.672,0.188,0.4215,48.13,11.81,1,anger
Ugzkdyr0FHQwu3XgQQl4AaABAg,@XxBazicxX,"Gurren Lagan has a ton of Marioshka doll ideology throughout the show, beyond just the mechs inside mechs, such as the overarching management of population starting in Roseau’s village, all the way to the Anti-Spirals",0,0,2021-05-08T17:10:13Z,0.0,0.3,0.0,1.0,0.0,0.0,27.49,19.71,1,disgust
UgyjF3fHvAZkO-EwPv94AaABAg,@azadrahulp,Gurren Lagann is the antitheses of Evangelion. And the point where this is apparent is in Gendo and Kamina. <br><br>Eva tells you to look into your deepest corners and introspect on the darkness and despair. <br>Gurren Lagann tells you to accept the darkness and burn it in the pride of existence.,2,0,2021-05-07T13:21:17Z,0.05,0.35,0.11,0.803,0.087,-0.0772,66.94,9.83,1,disgust
UgymyBUSZp1B_-z3iCx4AaABAg,@soseikiharagatatsu7859,I swear simon has is one of the best mc that got a character development,0,0,2021-05-06T14:12:25Z,1.0,0.3,0.065,0.707,0.228,0.6124,73.17,11.33,1,disgust
UgyT4UhgECA2k2IGeo14AaABAg,@TheDeusInk,The episodes after kaminas death are some of the best written episodes and story developments in any anime u said it perfect  they paced it and colored it the right way nd they didn&#39;t brush it aside we actually  got to see Simon&#39;s growth as a person in a way that was beautiful,1,0,2021-05-01T21:03:45Z,0.6271428571428571,0.5871428571428572,0.059,0.724,0.217,0.8885,34.6,23.46,1,disgust
UgxOBMDR40l09K4v4WR4AaABAg,@douglaschristensen3008,Hope your gonna be able to make it to one or both of the movies on jan 17th and 24th.,0,0,2023-12-03T03:27:07Z,0.5,0.625,0.0,0.868,0.132,0.4404,101.94,8.0,0,disgust
UgywgvgvxYA0uOs8OuZ4AaABAg,@spiritofthewolf15x,Gurren Lagann is an anime that has the power to pull someone out of a depression.,0,0,2023-08-25T05:39:45Z,0.0,0.0,0.198,0.802,0.0,-0.5719,72.16,8.9,0,sadness
UgzSrVORvohtrJte-654AaABAg,@kollmack869,The piano cover in the beginning,0,0,2022-08-28T12:51:02Z,0.0,0.0,0.0,1.0,0.0,0.0,56.93,2.4,1,fear
Ugx9eLl6DC5d6Uag8xd4AaABAg,@Cringe.-,So… <br><br><br><br><br><br><br><br>Evangelion but better,0,1,2022-08-15T07:41:26Z,0.5,0.5,0.0,0.438,0.562,0.5927,-118.71,11.6,0,sadness
Ugy7S57z0LtaxOET9O94AaABAg,@jimmyichigo7410,Very nice.,0,0,2022-08-08T12:29:08Z,0.78,1.0,0.0,0.244,0.756,0.4754,120.21,0.8,0,sadness
UgwHw0qzhhuiVC7og2F4AaABAg,@TheMixedPlateFrequency,I been watching anime since the 80&#39;s and Gurren Lagann is a masterpiece.,1,0,2022-07-17T01:44:56Z,0.0,0.0,0.0,0.745,0.255,0.6249,66.74,8.28,1,disgust
Ugyo2qQveoTJEK-Pjop4AaABAg,@michaelyu6250,Amazing instrumental music in the beginning.,0,0,2022-05-01T13:48:11Z,0.6000000000000001,0.9,0.0,0.568,0.432,0.5859,14.63,9.07,0,fear
UgyiwFo08oA1hfBFmrZ4AaABAg,@skysamurai4649,Even after this video and your explanation I can&#39;t accept and love the show&#39;s ending. I strongly dislike that our beloved characters were deprived of the happiness they were struggling for. It was heartbreaking to see Nia&#39;s death and to understand that Simon and Yoko were the ones who lost in this story. I really wished for some better end for their story,0,3,2022-04-19T15:46:10Z,0.5055555555555555,0.5388888888888889,0.203,0.584,0.214,0.25,72.36,8.22,0,joy
UgzxDaMOHXALiRa6OZd4AaABAg,@captainblastem9095,people consider Gurren Lagann 1 d because they can&#39;t even wait 8 episodes to spread their opinions.,0,0,2022-04-18T03:10:08Z,0.0,0.0,0.0,1.0,0.0,0.0,71.14,9.15,1,disgust
UgxN8g7Chn9N52L50a14AaABAg,@gillevy6328,W video,0,0,2021-11-20T13:19:04Z,0.0,0.0,0.0,1.0,0.0,0.0,120.21,0.8,0,sadness
Ugyg_J_sytaDsETcX154AaABAg,@XxBazicxX,Nice Mario galaxy music,0,0,2021-05-08T17:56:14Z,0.6,1.0,0.0,0.517,0.483,0.4215,75.88,1.6,0,sadness
UgwM2aRNMyGOBatKe514AaABAg,@soniagutierrezquiroz5596,The Best Guy Ever&#39;s Part 2 Gurren Lagann Youtube Review and your Gurren Lagann Analysis have proved YET AGAIN why this show is Number 1 out of My Top 5 Anime Legends.,1,0,2021-03-29T02:13:13Z,0.75,0.4,0.0,0.799,0.201,0.743,64.38,14.05,0,sadness
Ugy1fvQ9wkCRTC6Nj9F4AaABAg,@gusbloo,Can’t believe Simon was just a digger at the end and yoko ended up with no one. Kaminas death broke me,6,0,2021-01-25T14:32:49Z,0.0,0.0,0.331,0.669,0.0,-0.836,86.2,6.1,0,sadness
Ugy_4CUQWW5fcH3cxJl4AaABAg,@Phanton404,Nia is best girl,0,0,2020-11-13T20:08:58Z,1.0,0.3,0.0,0.417,0.583,0.6369,118.18,1.6,0,sadness
UgyH-iZ-9ix1UCbp1B94AaABAg,@levi0394,"<a href=""https://www.youtube.com/watch?v=_h3VbNK-uRw&amp;t=16m52s"">16:52</a> that scene messed me up emotionally 😭",0,0,2020-11-09T02:02:17Z,0.0,0.65,0.379,0.621,0.0,-0.6705,37.98,8.2,0,sadness
Ugz9AED1bkjw3YeDlRB4AaABAg,@TheMahotizer,and regard that fact with as much esteem as the fact that &quot;water is wet&quot;<br><br>&gt;but water isn’t wet<br>&gt;row row fight the powah,2,0,2020-10-05T10:18:54Z,0.2,0.2,0.11,0.89,0.0,-0.3818,57.61,8.8,1,disgust
Ugw_waKI4wDYQMDa68V4AaABAg,@katym8874,"This is a really, really well done analysis. I&#39;ve been looking for how to word this all and you did it perfectly. I never tied together how Rossiu was on the path to becoming like Genome, crazy. Awesome video",0,1,2020-09-26T05:48:16Z,0.11,0.7899999999999999,0.048,0.682,0.27,0.9016,75.2,7.25,0,guilt
UgytiUEoclfdccNcMEV4AaABAg,@Strelokos666,My google translate was in use as never before.,1,0,2020-09-01T11:15:01Z,0.0,0.0,0.0,1.0,0.0,0.0,87.72,3.6,0,fear
UgzTYN-G4XPyVAXiojx4AaABAg,@benturtl9076,WATER IS NOT WET! IT MAKES THINGS WET!<br>Great video.,0,0,2020-08-17T17:09:20Z,0.0625,0.4,0.0,1.0,0.0,0.0,92.29,1.8,0,shame
UgySS8RjkaSkuuIyF5J4AaABAg,@permadeath668,"Gurren lagann (my favourite anime) with FF9 (my favourite game) music in the background... you, sir, just earned a new subscriber",0,0,2020-07-26T13:09:55Z,-0.1318181818181818,0.4272727272727272,0.0,1.0,0.0,0.0,86.2,4.2,0,disgust
Ugwb8RQVbuyj1aUrbsh4AaABAg,@FloppeyPyro,This show made both my brother and myself cry. It was a beautiful experience and I&#39;m glad to have found some video essays on it.,2,0,2020-07-16T22:21:26Z,0.675,1.0,0.097,0.688,0.216,0.5859,84.17,6.6,0,joy
UgyjKu4HyfOR3p7yUJR4AaABAg,@Nate-ms4be,The villains in Gurren Lagann are pretty good in the fact that they do some pretty shitty things but it&#39;s kinda hard to condemn them given the circumstances,0,0,2020-06-23T06:22:21Z,0.2270833333333333,0.7854166666666667,0.252,0.578,0.169,-0.4615,59.98,12.63,1,disgust
UgzCL3ZmKWNONf8G8LJ4AaABAg,@regalomar462,Ok i just discovered this Chanel but i think you watch things based on requests so <br><br>Monogatari <br>It&#39;s just fun i read the some of the novels and watched the anime series twice I&#39;d say the writing is the best thing going on in monogatari and of course the characters .,0,3,2020-05-23T17:42:48Z,0.6,0.3333333333333333,0.0,0.802,0.198,0.9161,46.11,21.6,0,disgust
UgxW0ra3K1ZChVusQwx4AaABAg,@soggyconch5048,You also forgot before he was arrested Viral was essentially a freedom fighter for humans who wanted to live underground.,1,0,2020-03-03T04:41:03Z,0.0681818181818181,0.4,0.12,0.656,0.224,0.4019,34.26,14.0,0,guilt
Ugy6uv60zNzL67yTZoZ4AaABAg,@RandomGuy010,"You would have a field day with Mai-HiME, Mai-Otome and Simoun.",0,0,2020-02-03T18:54:58Z,0.0,0.0,0.0,1.0,0.0,0.0,102.61,4.4,0,anger
UgzFA6Kml5rYf0boOw94AaABAg,@ravenfrancis1476,"I love Gurren Lagann but it seriously makes me uncomfortable how much they sexualise Yoko, who need I remind you is a literal child at the beginning of the show.",1,0,2020-01-13T20:24:45Z,-0.0333333333333333,0.6166666666666667,0.155,0.77,0.074,-0.431,49.49,17.33,1,disgust
Ugzhr8oRnGaCjN1spKF4AaABAg,@popejpv,I mean when you think about it Kamina is the ideal All Might strives for. Kamina is the man who is always smiling and says “I am here” to fill others with courage and spur them on to the beauty and greatness he knows they can reach. If Kamina has powers he’d be All Might if All Might didn’t he’d be Kamina,1,0,2020-01-13T18:47:46Z,0.29375,0.84375,0.0,0.797,0.203,0.926,75.84,8.93,1,disgust
UgzA-bXZnzMcepydXjh4AaABAg,@synysterpain,Ohh that FF IX ost in the background for the extra feels,1,0,2019-11-05T19:55:31Z,0.0,0.1,0.0,0.757,0.243,0.5473,93.14,4.8,0,disgust
Ugxyo3LXiMlU1FVx6uB4AaABAg,@Ayahuasca98,You should check out gunbuster one of these days!,0,0,2019-10-29T23:07:08Z,0.0,0.0,0.0,1.0,0.0,0.0,104.64,3.6,0,sadness
Ugw_h0PCPW46ziQ84Th4AaABAg,@XxZero1990xX,"I love how you put this into words. This show is deeper than people give it credit for, but I could never articulate it the way you did sir. Thank you!",0,1,2019-06-10T15:06:42Z,0.625,0.6,0.0,0.779,0.221,0.7871,81.12,7.49,0,disgust
UgyS4CA1yxApHdnCfBJ4AaABAg,@emperorlelouch5696,"Viral is one of the best characters, he had the best character development",1,1,2019-06-07T23:05:37Z,1.0,0.3,0.0,0.567,0.433,0.8555,58.28,14.43,0,disgust
Ugx9waoboRe970X6wox4AaABAg,@jeterpilled_memester,"It&#39;s interesting that Lord Genome would discard Nia, perhaps he knew beforehand that Nia was the Anti-Spiral ambassador.",0,1,2019-05-26T15:19:56Z,0.5,0.5,0.097,0.773,0.13,0.1779,44.75,11.64,0,anger
Ugwa2by_h7abnH4GBL14AaABAg,@NWinnVR,I&#39;M NOT CRYING. <br><br><br><br><br><b>Cries violently</b>,1,0,2019-04-26T22:07:50Z,0.1,0.6,0.0,0.564,0.436,0.476,-18.21,10.0,1,guilt
UgzYmYGE7HAk1af3ndd4AaABAg,@rokilaiyangtzer1134,This made me more depressed,0,0,2019-04-08T23:51:15Z,0.5,0.5,0.473,0.527,0.0,-0.5563,100.24,2.0,1,sadness
UgygK8qU2LrqwH0JuVV4AaABAg,@LexxinATX,But is water wet?? 🤔🤔😅😅,1,0,2018-07-12T14:53:25Z,-0.1,0.4,0.0,0.671,0.329,0.782,92.8,1.6,1,sadness
Ugwtnn8E6Ncvv58l4814AaABAg,@alexdings1725,Still two inherently contradictory concepts. Created and fought with universe sized mechas? Check. Kicked logic to the curb with willpower at every opportunity? Check. Your loved one dies and you could probably save her? Nah let&#39;s just accept the oppression that is death.  <br>If one accepts that logic then they might as well just have surrendered to the antispiral.,0,1,2018-04-28T09:15:44Z,0.7,0.8,0.129,0.62,0.251,0.857,69.99,9.34,1,sadness
UgyTr5AzQfp_k5mIg754AaABAg,@Shadow_Beetle,"<a href=""https://www.youtube.com/watch?v=_h3VbNK-uRw&amp;t=17m55s"">17:55</a> back to zanarkand  ost?",0,0,2018-04-02T16:27:01Z,0.0,0.0,0.0,1.0,0.0,0.0,48.47,2.4,0,sadness
Ugy7JK-lFyRPI9T0lph4AaABAg,@marche800,"The in depth look on themes often overlooked and the use of Final Fantasy Tactics Advanced music, a game that has overlooked themes and is overlooked in it of itself. You sir have found a direhard fan.",8,0,2018-03-31T09:20:33Z,0.0,0.6666666666666666,0.083,0.808,0.109,0.4588,69.62,9.56,0,disgust
UgwCC-xx7Usn6tyva_x4AaABAg,@starranger9163,Please do a video like this for kill la kill please!!!,0,1,2018-03-18T01:56:40Z,0.0,0.0,0.44,0.257,0.304,-0.7332,111.07,4.4,0,sadness
UgxH48UNpQ8T07A7LrN4AaABAg,@TheRevanchists,"The main thing I remember about this anime, is that when I got to where they were throwing whole galaxies like ninja stars, I had to literally pause the show, because my brain had just crashed from WTAF overload. I went out into the living room and stared off into space for maybe 45 minutes, just processing that ridiculous level of insanity. Then finally, having mentally rebooted and accepted it, I went back inside and finished it, wondering how in 26 episodes they went from a hand cranked drill underground, to Galaxy Ninja Stars.",7,0,2018-03-17T14:29:47Z,-0.0111111111111111,0.4888888888888889,0.083,0.842,0.075,-0.2263,56.63,16.35,1,joy
UgxtiYvmlkt-DkeDmu94AaABAg,@justmyopinion79,Very good thematic and character breakdown.,0,0,2018-01-25T21:21:30Z,0.4549999999999999,0.39,0.0,0.61,0.39,0.4927,48.47,15.73,1,sadness
UgxyYwQ_Al8BOFz24NZ4AaABAg,@ilovebeyondbirthday3,"Grah &gt;.&lt;, I&#39;ve tried so many times to get people to watch gurren lagann but failed so many times on selling it, sadly this can only help if spoilers aren&#39;t an issue but ill take on what is said here as more strings to the bow, I wish i could have thought this up awhile ago.<br>Also that moment with the revelation of Viral&#39;s wish/fantasy my god does that make me choke up every goddamn time T.T",0,0,2018-01-23T03:13:37Z,0.0,0.6857142857142857,0.211,0.69,0.099,-0.9186,58.29,16.25,1,anger
UgzFHlA845o6KXYzfHF4AaABAg,@TriFekt,"And this video only scratches the surface, there&#39;s so many more layers to drill through, no pun intended.",0,0,2018-01-16T16:23:30Z,0.3333333333333333,0.6666666666666666,0.115,0.885,0.0,-0.296,78.59,9.42,1,guilt
Ugz4oHVnM7E7Uha3CRh4AaABAg,@J1P2K,May I suggest the anime Tiger Mask W?,0,1,2017-11-29T22:05:53Z,0.0,0.0,0.0,1.0,0.0,0.0,88.74,3.2,1,sadness
UgyIRuLGwaL_Rq_5Cxx4AaABAg,@michalpiotrgorecki,You<br>Only<br>Kiss<br>Once,0,0,2017-11-19T20:50:46Z,0.0,0.0,0.0,1.0,0.0,0.0,-47.99,0.4,0,sadness
UgyfkDNnN0fhRrEew5B4AaABAg,@Fledermaus1313,Thank you for telling me the main reason why I didn&#39;t like Nia. I always felt like she doesn&#39;t fit into the story but never knew why :),0,0,2017-11-06T23:04:07Z,0.3555555555555555,0.5777777777777778,0.097,0.692,0.211,0.1974,83.15,5.4,0,guilt
UgyGQ1yTWUkOvQcbqoJ4AaABAg,@Sunaki1000,"I know the Bestguyever Video, yours is also wonderfull. If Simon reincarnate Nia, ore Kamina, in the End Anti Spiral would be right and the Universum got destroyd. Not instantly, but because of this lack of grow.",0,0,2017-10-27T12:15:56Z,0.1428571428571428,0.6011904761904762,0.127,0.873,0.0,-0.6234,67.45,11.41,0,fear
UgxFQtAH7_BoIdmuf4R4AaABAg,@anthonyserocco2774,"I still wish Yoko was more central to the plot. She works well as support, but she&#39;s built as a main - see how she held her own as the main character of her own episode.",0,0,2017-10-23T10:36:36Z,0.3388888888888888,0.5694444444444444,0.0,0.863,0.137,0.5023,96.01,8.14,0,disgust
UgyAMm3XncvxiL42gzd4AaABAg,@homerlol9058,"Can someone tell me the change of the dai gurren brigade logo change?<br>What I mean is that by the end of the show , in the back they have a star instead of the flames with kamina&#39;s glasses",0,0,2017-10-22T22:35:20Z,-0.15625,0.34375,0.0,1.0,0.0,0.0,86.54,8.48,0,disgust
UgyRm13NmeDKCdMvSfN4AaABAg,@syukri1927,"<b>Cough Cough</b> <a href=""https://www.youtube.com/watch?v=_h3VbNK-uRw&amp;t=0m34s"">0:34</a>",0,0,2017-09-24T12:57:23Z,0.0,0.0,0.0,1.0,0.0,0.0,33.58,1.6,0,sadness
Ugyp6nGm_C9CqfEc7Kx4AaABAg,@giovannavongola3073,"I hear your Final Fantasy Tactics OST there, Alex.",0,0,2017-09-07T23:40:00Z,0.0,1.0,0.0,1.0,0.0,0.0,79.26,8.04,0,guilt
UgzFRH8H1Y6hzPyNOZV4AaABAg,@Camilothegodfather,"Great work man! These Gurren Lagann videos are great. I love this show! This show has depth to it, not just eye candy and action.",1,1,2017-08-27T21:01:26Z,0.63125,0.55,0.0,0.629,0.371,0.9323,98.92,2.52,1,joy
UgxwB--4hvERQX2SAxp4AaABAg,@Elmithian,"Also, death is an inevitability? Surely you must kid. <br><br>So if I see an injured child on the street I should just walk past since that child will eventually die at some point? <br><br>It is this kind of logical fallacies that I do dislike a lot. Him prolonging her life until a method could be created to save her is not sefishness or understanding balance. <br><br>This is just assisted suicide and nothing else. Nia was ready to die, and rather then keep fighting, Simon sat by and watched... Just because she was fine with going on these terms... terms that could be prevented quite easily. <br><br>So if a sick person  that is in lot of pain asks you to turn off the switch on the devices that are keeping them alive. Would you do it? Even if you knew that this person would recover to full health if they just undertook the surgery that was planned next day? This is that kind of situation.  <br><br>That is why it is uncharacteristic thing that a lot of people hate. Because it goes against the internal technology and moral beliefs in that universe in almost every single way. Heck even goes against the beliefs regarding death in the story if you actually think about my points and put them onto context with the story.<br><br><b>Edit</b> also, letting her die <b>was</b> unrealistic.",0,2,2017-08-25T17:43:17Z,0.0619047619047619,0.5163139329805996,0.16,0.77,0.07,-0.9822,74.79,8.88,1,fear
Ugz2ed8H1zMcU7Ppaht4AaABAg,@Elmithian,"The issue with Nia&#39;s death is manyfold. For one, she was a creation of the antispirals. Which means that when she disappears in the wedding, she is not dying, she stopped existing.<br><br>Now, there is very big difference between those two in Gurren  Lagann universe. If you die, you are not necessarily gone, an essence of you lives on, both overall and in the heart of people. <br><br>But Nia was built out of the antithesis of that idea. Her very essence was built to... simply break down after a while. Like a soulless tool.<br><br>Sure she may have a soul, but that soul was essentially built of the opposite essence of what humans were made out of. Meaning, even when Simon dies, their souls will never be reunited. <br><br>So yeah, I have a lot of issues regarding that part of the ending. Both morally and logically considering the in-universe logic of things.<br><br>It should have been just matter of fact to create some sort of antispiral device that would sustain Nia&#39;s existence until they found a way to polarise her from antispiral to spiral energy.<br><br> So going through all that length to save her, only to <b>kill</b> her due to lack if action in the end just feels utterly wrong and has nothing to do with accepting death as a part of life.<br><br> It was simply the creators fudging up at the end due to being unsure how to end the story dramatically enough and nothing more then that.",0,0,2017-08-25T17:25:12Z,0.0080246913580246,0.3879541446208112,0.081,0.846,0.073,-0.7233,72.76,8.92,1,anger
UgwUzsrx9r92QRxJ7iB4AaABAg,@kukukachu,"Have you watched The Lights in the Sky are Stars? I have decided to discard that rubbish second part in the show and only watch that movie instead. Seriously, that movie is what the second part of Gurren Lagann should have been.",0,0,2017-08-06T05:52:19Z,-0.0833333333333333,0.4166666666666666,0.085,0.915,0.0,-0.4019,82.65,7.5,0,anger
UgxQAX_4R0qWW3C1hsJ4AaABAg,@Hal-Embers,what about Boota?,1,1,2017-08-03T17:41:11Z,0.0,0.0,0.0,1.0,0.0,0.0,93.81,1.2,0,sadness
UggA9uZmMi18X3gCoAEC,@Brunoki22,How did you even come up with all of this? I&#39;ve never heard of character duality before! That&#39;s amazing!,0,1,2017-07-22T05:49:45Z,0.7500000000000001,0.9,0.0,0.804,0.196,0.658,78.75,8.01,0,fear
Ugiobies1YPBTHgCoAEC,@Obsi399,nia is the second side of simon&#39;s greatness. kamina and nia are these two sides.,16,1,2017-07-05T03:06:12Z,0.0,0.0,0.0,1.0,0.0,0.0,89.24,5.67,0,disgust
Ugj1f52MA_QvYHgCoAEC,@kodytiffany5686,The line that defines the series to me is &quot;I believe in the you that believes in me&quot;; that is a perfect descripter to me because what it says is simple yet grand. If one cannot love themselves enough to have faith in them selves than at least trust that those around you have no reason to lie when they speak of your exploits. Believe that there is a reason for others to trust you.,15,0,2017-07-01T09:08:05Z,0.2833333333333333,0.6428571428571429,0.087,0.736,0.177,0.8455,79.94,10.0,0,disgust
UggQPFSvMopMMHgCoAEC,@hamzasoumer7029,12 stupid people who can reject this philosophical approach of a such great anime,0,0,2017-06-26T01:31:21Z,2.775557561562892e-17,0.5625,0.288,0.519,0.193,-0.25,65.73,8.46,0,disgust
Ughaz8t9MJJC9ngCoAEC,@dreziv,"I&#39;ve recently had a lot of trouble trying to think through Yoko, Nia, and Viral&#39;s characters, so I really appreciate the analysis on them.",0,0,2017-06-18T18:44:08Z,0.0,0.2166666666666666,0.097,0.787,0.116,0.1423,47.12,16.27,0,fear
UgifTzLAIkNULngCoAEC,@user-ip1hs6ki7x,Watch Samurai Champloo. just do it,3,0,2017-06-14T15:40:11Z,0.0,0.0,0.0,1.0,0.0,0.0,93.81,1.2,0,guilt
UgjeMOuJpcxcZngCoAEC,@michaelhartinger9130,Again dude this is a great video. The only problem I have is that your analysis of Nia seems flawed to me. She&#39;s the only character in the entire narrative that has a literally split personality at one point (being taken over by the Anti-Spirals). I&#39;m not saying I have the perfect answers or anything for this but it&#39;s something that has always interested me. That splinter in her relationship with Simon is absolutely fascinating and tragic. Which makes it all the more ripe for analysis. I&#39;d love for you to do a follow up video sharing your thoughts on how the anti-spiral Nia fits in with her larger character. Anyways keep up the great content dude - you&#39;ve earned a subscriber.,0,2,2017-06-11T14:41:56Z,0.2538461538461538,0.7173076923076922,0.056,0.751,0.193,0.9735,64.61,8.68,0,guilt
Ugje_s0dRIF7nngCoAEC,@ext1ncc898,"at <a href=""http://www.youtube.com/watch?v=_h3VbNK-uRw&amp;t=12m39s"">12:39</a>, super mario galaxy theme! kinda threw off my attention so i turned on subs",0,2,2017-06-09T00:28:56Z,0.4166666666666666,0.6666666666666666,0.0,0.792,0.208,0.636,74.15,2.28,0,disgust
Ugi7IZs2s48tEHgCoAEC,@blackstardragon_,Gurren Lagann is the shit.,0,0,2017-06-06T06:59:03Z,-0.2,0.8,0.0,0.5,0.5,0.6124,83.32,2.0,1,sadness
Ugjg6J7bpdJez3gCoAEC,@blackstardragon_,"&quot;YO, FOREHEAD BOY!&quot; -Kamina",0,0,2017-06-06T06:58:10Z,0.0,0.0,0.0,1.0,0.0,0.0,33.58,11.6,1,sadness
Uggy6Aaco3ppE3gCoAEC,@callumlyall4931,Fight the power,0,0,2017-05-29T12:34:17Z,0.0,0.0,0.565,0.435,0.0,-0.3818,93.81,1.2,0,sadness
UghKx59QqlQvungCoAEC,@LifelsGreat,"This anime got me so off guard it was insanely good! However, I ended up having a serious case of <b>Existential Crisis</b> after finishing it lol. For someone who is obsessed with outer space and the unknown, this really stimulated my curiosity in all aspects of life. It had such a profound impact on me once it was over &amp; felt induced to the thought of Bro&#39;s words with everything I want to do as of now... <br><br>Great video dude!!",160,1,2017-05-25T01:43:16Z,0.133984375,0.6583333333333334,0.034,0.85,0.116,0.7946,63.7,9.4,1,joy
UghAGGnnlCi86ngCoAEC,@TudorascuBogdan,"After years.. I have come to a peace with the ending it had.  I thought it was disgusting and a slap in a face as a teenager, now I know it is bittersweet and what should happen naturally . :) Thank you for this video, you have brought up some repressed feelings that I even forgot I experienced. Beautiful, <br>Thank you.",1,1,2017-05-21T23:30:14Z,0.25,0.86,0.094,0.711,0.195,0.8176,81.83,8.63,0,disgust
Uggvr2fXHvIxoHgCoAEC,@toymage4144,I always thought that Rossiu was doing what he truly believed was right but I despised it when they showed he was crying about doing it and when he tried to kill himself. It felt like a cop out they made solely to redeem him and he himself escaping responsibility of what he did.,0,0,2017-05-19T10:23:39Z,0.0428571428571428,0.5678571428571428,0.207,0.698,0.095,-0.8945,60.99,12.28,1,guilt
UgjjPJiQvOLF0HgCoAEC,@atljames97,Extremely well done! Wow!,0,1,2017-05-15T18:47:40Z,-0.015625,1.0,0.0,0.221,0.779,0.793,75.88,11.6,0,sadness
